,ID,Tweet,Label
1380,4937,"@USER Σιγουρα ναι.Δεν ξερω ομως που μενει ,ελπιζω οχι Γιαννενα γιατι ειναι μαλακες οι συμπατριωτες μου και θα τη βγαλουν. Ηδη μας αφησαν κληρονομια τη Μισελ μην κανουν αλλη ζημια στη χωρα.",Offensive
1381,4939,"ολοι εσεις οι εξυπνοι, οι διαφορετικου επιπεδου ρε παιδι μου, που ασχολειστε καμια βδομαδα με τη χρυσαυγιτισσα να την καλεσετε να δειτε και τον τελικο μαζι, μην ειστε μαλάκες",Offensive
1382,4940,@USER Ως πιο κομπλεξικός είσαι τόσο πιο τραγικός!,Offensive
1383,4941,Η Γωγώ είναι ο ορισμός της βλαχάρας που ψοφαει για δημοσιότητα κ στάζει χολή μπας κ την προσέξει κανείς. #ShoppingStar,Offensive
1384,4950,Αυτή ήταν η κοπέλα του Μανώλη; Ρε Μανώλη! Μας λυπήθηκε ο Θεός τουλάχιστον και δεν κέρδισε η σαύρα! #MasterChefGR_Xeftiles,Offensive
1385,4955,Ακουγα ενα μνμ στον τηλεφωνητη μου πριν απο λιγο απο ατομο με το οποιο εχω τσακωθει. Νομιζω ειπα αντε γαμησου στον τηλεφωνητη,Offensive
1386,4956,Φώτη είσαι κι εσύ το ίδιο μαλάκας που λες ψέματα! #gynaikaxwrisonoma,Offensive
1387,4960,"@USER Οι μεγαλύτεροι ξεφτίλες πρέπει να είναι τα ΠΑΠΑΓΑΛΑΚΙΑ που δήθεν έκαναν ΟΙΚΟΝΟΜΙΚΟ ΡΕΠΟΡΤΑΖ την περίοδο 2000-2009 και που από το ρεπορτάζ τους προέκυπτε η ΙΣΧΥΡΗ ΕΛΛΑΔΑ της ΑΕΙΦΟΡΟΥ ΑΝΑΠΤΥΞΗΣ, ενάντια στους ...ΜΙΖΕΡΟΥΣ ΠΕΣΙΜΙΣΤΕΣ. Τώρα ΑΥΤΑ ΤΑ ΡΕΜΑΛΙΑ μας κάνουν και μαθήματα!",Offensive
1388,4966,@USER Επειδή μάλλον είσαι βλήμα δεν θα ασχοληθώ άλλο μαζί σου θα σου δείξω απλά μια φωτογραφία και μετά πες μου πόσο μαλάκας είσαι,Offensive
1389,4969,@USER Έχω παράδειγμα και με καθηγητή γαμώ την πουτάνα μου,Offensive
1390,4971,"@USER Γυριζει η πεθερα και λεει στην νυφη: Μωρη καριολα,μωρη πουτανα, επειδη εισαι εσυ λαμογιο και αποτυχημενη και τρωγατε με τους αλλους αριστερους το κρατος,με εβαζες και ελεγα αυτες τις βρωμιες για τον Κυριακο; Καλα σου εκανε και σε ξε-ΚΟΥΛΗ-ασε τοτε! Μετα δεν ξερω τι εγινε, εφυγα",Offensive
1391,4976,@USER ΑΝΤΕ ΓΑΜΉΣΟΥ ΦΑΣΙΣΤΟΠΟΎΤΑΝΟ,Offensive
1392,4978,@USER Χιονίδης και πάει για 2η με Κουκοδήμο. Εν ολίγοις αρχιδια στο τετράγωνο !,Offensive
1393,4979,Η βρωμιαρα δεν αφηνει το παιδι σε ησυχια πως μας ξευτιλιζει ετσι εμας τις γυναικες ο Κοκκινοπουλος #oufoneuseis,Offensive
1394,4983,Τι παρένθεση μωρή Μαλάκω τον απειλείς κ όλας.. θα πεις στην Αννούλα σου ότι σε ψήφισε άρα να μην τον δεχτεί η άλλη; #poweroflovegr #skaipolxeftiles,Offensive
1395,4986,@USER πουτανας γιε φίλη τουρκοσπορε φιλοπουστρα να βάλεις δέκα πρόσφυγες στο σπίτι σου να σου γαμανε τη γυναίκα βοδι,Offensive
1396,4989,"@USER Αν κανατε και σεις το ιδιο με το τετράποδο πολακη καλο θα ηταν. Αλλα απο οτι φαινεται ο Μητσοτάκης εχει αρχιδια, εσεις παίζεται.",Offensive
1397,4990,@USER 50 εαν εισαι χοντρος!,Offensive
1398,4997,ΤΟ ΜΟΥΝΙ ΜΟΥ ΕΊΝΑΙ ΖΑΦΕΊΡΙ ΚΙ Ο ΠΑΤΟΥΛΗΣ ΤΟ ΧΕΙ ΦΘΕΙΡΕΙ,Offensive
1399,0,"@USER Κώστα χρόνια πολλα για προχθές αλλά είσαι λίγο κουτός. Δεν πειράζει βέβαια, μας διασκεδάζεις.",Not Offensive
1400,1,"Επίσης το ότι υπάρχουν γονείς, πηγαίνουν τα παιδιά τους σε σχολή χορού και μαθαίνουν ότι θα τους κάνει μάθημα το Γωγουλινι και αφήνουν τα παιδια τους εκεί....Απλα κατάντια... #shoppingstar",Not Offensive
1401,3,"Αυτοί που άφριζε το στόμα τους, τώρα μας πουλάνε μετριοπάθεια και πολιτικό πολιτισμό. 10 μονάδες διαφορά είναι αυτές. Μέχρι και η τσιρίδα του Άδωνι έχει γλυκάνει. #ΝΔ_Ξεφτίλες #Κιναλ_ξεφτίλες #ευρωεκλογές #κλεπτοκράτες #μέτωπο_λογικής",Not Offensive
1402,4,"Αν συνυπολογίσεις τον παράγοντα Βελοπουλος, είσαι ικανοποιημένος από τη διαφαινόμενη πτώση των ναζί; #ekloges2019",Not Offensive
1403,5,"@USER -Ξερεις ποσες εκατονταδες χιλιαδες γυναικες υπηρξαν θυματα απιστευτης βιας και δεν ετυχαν αντιτιμου εδρας αδρας αμοιβομενης, για την συναισθηματικη εκμεταλλευση ψηφοφορων απο «ευαίσθητους» κομματαρχες; ...ειπε μια γαιδουρίτσα διπλα μου και συνεχισε να τρωει το χορταράκι της...",Not Offensive
1404,7,@USER Γυναίκες υπάρχουνε γύρω μας στοίβα! Άλλο ο έρωτας ρε... Τρολάρεις πάντως συστηματικά ε;,Not Offensive
1405,8,"Εχουν μαζευτει τα μπουμπουκια της ΝΔ. Το σεμνα και ταπεινα εχει διαχρονικη αξια απο το 2004. Σεμνα και ταπεινα μας χρεωσαν 300δις, αλλωστε. #ΝΔ_ξεφτιλες",Not Offensive
1406,10,Και η αντιδραση της Τουμασατου επισης. #GynaikaXwrisOnoma,Not Offensive
1407,11,"""Βρισκόμαστε με ραντεβού με τον Ηλία"", ομολόγησε η παρουσιάστρια του @USER #znews #shoppingstar #καγια",Not Offensive
1408,15,έλεοςςς #shoppingstar,Not Offensive
1409,17,"Οι δεξιοί πάντως το παιχνίδι της δημοσιότητας το έχουν καλύτερα. Το φάγαμε το καρότο με τον Κυμπουροπουλο, τον βγάλαμε πρώτο σε σταυρούς. Τρενταρουμε τώρα τον Μπογδάνο και τον Παπαδημητρίου και θα τους κάνουμε βουλευτές. Δεν βάζουμε μυαλό σύντροφοι.. #skai_xeftiles #ΝΔ_ξεφτιλες",Not Offensive
1410,20,Δεν υπάρχει τόπλες στους άντρες #giatinparea,Not Offensive
1411,21,@USER εξαιρετικό θέαμα...εισαι τελεια,Not Offensive
1412,22,"@USER Αυτό θα πει δεν μαθαίνω από τα λάθη μου.. και σκέφτομαι την Κατερίνα ποσό είχε στενοχωρηθεί και κλάψει όταν έπαθε το ατύχημα... ξεφτίλες και οι 3, καθώς και όλοι όσοι γελούν και χαχανίζουν στα σχόλια σε τέτοια βίντεο #survivorgr",Not Offensive
1413,24,"Ρωτάει η άλλη στο #poweroflovegr αν ο άλλος έκλεισε ξενοδοχειο. Όχι,θα κοιμηθούνε σε κανένα παγκάκι δίπλα στον Σηκουάνα. IQ Ραδικιού. #giatinparea",Not Offensive
1414,25,"Ρία και κύριος Καβούρης ένα και το αυτό, #GynaikaXwrisOnoma",Not Offensive
1415,27,@USER Στα ξένα είμαι Έλληνας και στην Ελλάδα ξένος.,Not Offensive
1416,28,Μια περίοδο σοβαρά αν δεν έβλεπες συναυλία Χατζηγιάννη δεν ήταν καλοκαίρι #giatinparea,Not Offensive
1417,30,@USER Ποσό πρόβατο πρέπει να είσαι για να πιστεύεις ότι ένας εφοπλιστής θα έφερνε ηρωινη για να βγάλει όσα βγάζει νόμιμα σε 6 μήνες..... ολόκληρη DEA κ δεν έχει ασχοληθεί αλλά.....ξέρετε εσείς τα συριζοτρολ!,Not Offensive
1418,31,ΕΛΛΗΝΑΚΟ ΠΕΣ ΒΥΕ ΒΥΕ ΑΙΓΑΙΟ. #ΣΥΡΙΖΑ_ξεφτιλες #συριζα_τελος #νδ_ξεφτίλες #Εκλογες_2019 #ερχεται_ΒΟΙΔΟΠΟΥΤΣΑ ΓΙΑ ΤΗΝ ΕΛΛΑΔΑ,Not Offensive
1419,32,@USER Κ πού εισαι ακόμα... κάτσε να δεις στις επόμενες προεδρικές...,Not Offensive
1420,33,"""Να είσαι ευγενικος, να δουλεύεις σκληρά, να χαμογελας πάντα, να είσαι ονειροπολος, να ταξιδευεις συχνά ακόμα κ με το μυαλό σου, να είσαι καλοσυνατος, να είσαι αληθινός κ να αγαπάς πολύ με την καρδιά σου!"" Διδάγματα μεγάλων ανθρώπων,ας τα έχουμε κρατημενα στο μυαλό μας! Καλημέρα",Not Offensive
1421,34,"@USER όχι ρε μαλάκες,, δε γίνεται, τι είναι αυτό που ζούμε;",Not Offensive
1422,35,"@USER Άξιος και λίγα λες, σπάνιο να βρεις τέτοιο κωλοτουμπα. #ΣΥΡΙΖΑ_ξεφτιλες",Not Offensive
1423,38,"Μάλλον δεν θα μοιράσει φακελάκια με σταυρωμένα ψηφοδέλτια, γιατί δεν χωράνε στο τσαντάκι της! #shoppingstar",Not Offensive
1424,40,"Επί ΓΑΠ απολύθηκα. Επί Σαμαρά και συγκυβερνήσεων τους ήμουν άνεργη, ανασφάλιστη, καταχρεωμένη. Αρχές του 2016,βρήκα δουλειά, και πλέον ζω αξιοπρεπώς.Δεν θα ξεχάσω ποτέ με ποιους υπέφερα, ποιοι μου έκλεψαν τόσα χρόνια από τη ζωή μου και ποιοι με έβγαλαν ξανά στο φως. #ΝΔ_ξεφτίλες",Not Offensive
1425,45,Σαύρα #masterchefgr_Xeftiles,Not Offensive
1426,46,Καλή τύχη στο Ευρωκοινοβούλιο #ΝΔ_ξεφτίλες ! Καλή τύχη στην Ε.Ε. γενικά!,Not Offensive
1427,47,Λιλιαν είσαι για λύπηση αλήθεια #gynaikaxwrisonoma,Not Offensive
1428,49,"#SurvivorGr Για Δαλάκα Σεντά λες ""ίσως"" οι δύο πιο δυνατές γυναίκες του παιχνιδιού αλλά για το βύσμα σου λες έγινε Σούπερμαν πια. Ναι όντως. Τρομερή ""αντικειμενικότητα"" Σάκη...",Not Offensive
1429,50,"Φιλος μου εφορευτικη στις εκλογες, ανοιγε φακελους, βρισκει λευκο που εγραφε ""τι καβλα αυτος ο γραμματεας"". Το βλεπουν ολοι, αμηχανα γελια, πανε γρηγορα στο επομενο γιατι σε εκεινο το εκλογικο κεντρο ψηφισαν αντρες και γιαγιαδες 70+ ετων.",Not Offensive
